No	FILE	CHROM	POP	DATASET	Watterson	Pi	Tajima_D	pn_ps
768	PoolSNP_2020.08.22	3R	RS_Sla_16_31	Europe_PoolSNP	0.003837	0.003987	0.168578	0.421481772
769	PoolSNP_2020.08.22	X	RS_Sla_16_31	Europe_PoolSNP	0.0031	0.003271	0.295087	0.316282497
770	PoolSNP_2020.08.22	2L	RU_Ale_15_55	Europe_PoolSNP	0.004235	0.005125	0.895616	0.359919483
771	PoolSNP_2020.08.22	2R	RU_Ale_15_55	Europe_PoolSNP	0.003166	0.004203	1.372565	0.338491073
772	PoolSNP_2020.08.22	3L	RU_Ale_15_55	Europe_PoolSNP	0.003342	0.004312	1.238518	0.354123571
773	PoolSNP_2020.08.22	3R	RU_Ale_15_55	Europe_PoolSNP	0.002642	0.00349	1.351777	0.385786802
774	PoolSNP_2020.08.22	X	RU_Ale_15_55	Europe_PoolSNP	0.001294	0.001753	1.889405	0.313231215
775	PoolSNP_2020.08.22	2L	RU_Ale_16_22	Europe_PoolSNP	0.00636	0.006359	-0.001021	0.375494518
776	PoolSNP_2020.08.22	2R	RU_Ale_16_22	Europe_PoolSNP	0.005156	0.005338	0.149952	0.375127594
777	PoolSNP_2020.08.22	3L	RU_Ale_16_22	Europe_PoolSNP	0.005051	0.005175	0.10486	0.390225649
778	PoolSNP_2020.08.22	3R	RU_Ale_16_22	Europe_PoolSNP	0.004342	0.004335	-0.006951	0.42484547
779	PoolSNP_2020.08.22	X	RU_Ale_16_22	Europe_PoolSNP	0.003427	0.003579	0.230324	0.319340123
780	PoolSNP_2020.08.22	2L	RU_tul_15_37	Europe_PoolSNP	0.005609	0.00603	0.29821	0.396259233
781	PoolSNP_2020.08.22	2R	RU_tul_15_37	Europe_PoolSNP	0.004059	0.004613	0.538105	0.376298255
782	PoolSNP_2020.08.22	3L	RU_tul_15_37	Europe_PoolSNP	0.004371	0.004785	0.377938	0.402314123
783	PoolSNP_2020.08.22	3R	RU_tul_15_37	Europe_PoolSNP	0.003717	0.003981	0.280309	0.429999725
784	PoolSNP_2020.08.22	X	RU_tul_15_37	Europe_PoolSNP	0.002826	0.003056	0.384601	0.326704238
785	PoolSNP_2020.08.22	2L	RU_Val_14_51	Europe_PoolSNP	0.006373	0.006136	-0.153334	0.41555068
786	PoolSNP_2020.08.22	2R	RU_Val_14_51	Europe_PoolSNP	0.004878	0.004942	0.054511	0.428814199
787	PoolSNP_2020.08.22	3L	RU_Val_14_51	Europe_PoolSNP	0.005024	0.005039	0.012609	0.434336214
788	PoolSNP_2020.08.22	3R	RU_Val_14_51	Europe_PoolSNP	0.004662	0.004422	-0.212942	0.481499438
789	PoolSNP_2020.08.22	X	RU_Val_14_51	Europe_PoolSNP	0.003335	0.003428	0.143903	0.339495265
790	PoolSNP_2020.08.22	2L	RU_val_15_36	Europe_PoolSNP	0.005931	0.006344	0.287487	0.402220429
791	PoolSNP_2020.08.22	2R	RU_val_15_36	Europe_PoolSNP	0.004579	0.005038	0.406585	0.38022898
792	PoolSNP_2020.08.22	3L	RU_val_15_36	Europe_PoolSNP	0.004462	0.005016	0.514153	0.413045551
793	PoolSNP_2020.08.22	3R	RU_val_15_36	Europe_PoolSNP	0.003796	0.004252	0.489792	0.432280156
794	PoolSNP_2020.08.22	X	RU_val_15_36	Europe_PoolSNP	0.002983	0.003401	0.693234	0.3177131
795	PoolSNP_2020.08.22	2L	RU_val_15_38	Europe_PoolSNP	0.005595	0.005928	0.23997	0.389998792
796	PoolSNP_2020.08.22	2R	RU_val_15_38	Europe_PoolSNP	0.004444	0.004974	0.475132	0.371665582
797	PoolSNP_2020.08.22	3L	RU_val_15_38	Europe_PoolSNP	0.004002	0.004754	0.759328	0.396953582
798	PoolSNP_2020.08.22	3R	RU_val_15_38	Europe_PoolSNP	0.003432	0.004081	0.755136	0.416284004
799	PoolSNP_2020.08.22	X	RU_val_15_38	Europe_PoolSNP	0.003011	0.003402	0.623865	0.322062939
800	PoolSNP_2020.08.22	2L	RU_Val_16_19	Europe_PoolSNP	0.006306	0.006242	-0.041938	0.380600309
801	PoolSNP_2020.08.22	2R	RU_Val_16_19	Europe_PoolSNP	0.004686	0.004939	0.223641	0.382408439
802	PoolSNP_2020.08.22	3L	RU_Val_16_19	Europe_PoolSNP	0.00521	0.005246	0.028718	0.392618894
803	PoolSNP_2020.08.22	3R	RU_Val_16_19	Europe_PoolSNP	0.004177	0.004219	0.041307	0.438115708
804	PoolSNP_2020.08.22	X	RU_Val_16_19	Europe_PoolSNP	0.003421	0.00356	0.203169	0.323973985
805	PoolSNP_2020.08.22	2L	RU_Val_16_20	Europe_PoolSNP	0.005542	0.005611	0.051702	0.374299734
806	PoolSNP_2020.08.22	2R	RU_Val_16_20	Europe_PoolSNP	0.004968	0.005161	0.159805	0.3734638
807	PoolSNP_2020.08.22	3L	RU_Val_16_20	Europe_PoolSNP	0.004811	0.005022	0.180255	0.38928104
808	PoolSNP_2020.08.22	3R	RU_Val_16_20	Europe_PoolSNP	0.004062	0.004178	0.117878	0.434439728
809	PoolSNP_2020.08.22	X	RU_Val_16_20	Europe_PoolSNP	0.003253	0.003462	0.316327	0.321609467
810	PoolSNP_2020.08.22	2L	RU_Val_16_21	Europe_PoolSNP	0.004389	0.005137	0.685135	0.336755647
811	PoolSNP_2020.08.22	2R	RU_Val_16_21	Europe_PoolSNP	0.003565	0.00445	0.997496	0.335610293
812	PoolSNP_2020.08.22	3L	RU_Val_16_21	Europe_PoolSNP	0.003671	0.004521	0.932363	0.350542903
813	PoolSNP_2020.08.22	3R	RU_Val_16_21	Europe_PoolSNP	0.00298	0.003703	0.975821	0.381782392
814	PoolSNP_2020.08.22	X	RU_Val_16_21	Europe_PoolSNP	0.002244	0.002772	1.101474	0.305416081
815	PoolSNP_2020.08.22	2L	SB	Affrica_PoolSNP	0.008086	0.008101	NA	0.260569806
816	PoolSNP_2020.08.22	2R	SB	Affrica_PoolSNP	0.006577	0.0065885	NA	0.258272213
817	PoolSNP_2020.08.22	3L	SB	Affrica_PoolSNP	0.007033	0.007054	NA	0.254085398
818	PoolSNP_2020.08.22	3R	SB	Affrica_PoolSNP	0.0059045	0.0059175	NA	0.292572335
819	PoolSNP_2020.08.22	X	SB	Affrica_PoolSNP	0.006418	0.006437	NA	0.213757123
820	PoolSNP_2020.08.22	2L	SC_eu_10_spring	North America_PoolSNP	0.006834	0.007172	0.199489	0.408776935
821	PoolSNP_2020.08.22	2R	SC_eu_10_spring	North America_PoolSNP	0.005432	0.005714	0.206238	0.39490235
822	PoolSNP_2020.08.22	3L	SC_eu_10_spring	North America_PoolSNP	0.00579	0.006004	0.149327	0.413842553
823	PoolSNP_2020.08.22	3R	SC_eu_10_spring	North America_PoolSNP	0.005061	0.005187	0.100457	0.448781483
824	PoolSNP_2020.08.22	X	SC_eu_10_spring	North America_PoolSNP	0.003675	0.003935	0.339477	0.328911465
825	PoolSNP_2020.08.22	2L	SD	Affrica_PoolSNP	0.007289	0.007419	0.124655	0.262671691
826	PoolSNP_2020.08.22	2R	SD	Affrica_PoolSNP	0.006181	0.006254	0.080474	0.256165412
827	PoolSNP_2020.08.22	3L	SD	Affrica_PoolSNP	0.006488	0.00663	0.12506	0.26882826
828	PoolSNP_2020.08.22	3R	SD	Affrica_PoolSNP	0.005294	0.005348	0.081556	0.292927429
829	PoolSNP_2020.08.22	X	SD	Affrica_PoolSNP	0.005013	0.005769	0.681871	0.22887162
830	PoolSNP_2020.08.22	2L	SE_Lun_14_30	Europe_PoolSNP	0.00631	0.006319	0.006466	0.37528175
831	PoolSNP_2020.08.22	2R	SE_Lun_14_30	Europe_PoolSNP	0.005134	0.005234	0.085217	0.371950056
832	PoolSNP_2020.08.22	3L	SE_Lun_14_30	Europe_PoolSNP	0.005222	0.005312	0.076078	0.378464749
833	PoolSNP_2020.08.22	3R	SE_Lun_14_30	Europe_PoolSNP	0.004592	0.004539	-0.050251	0.419109619
834	PoolSNP_2020.08.22	X	SE_Lun_14_30	Europe_PoolSNP	0.003512	0.003609	0.160215	0.306300514
835	PoolSNP_2020.08.22	2L	SE_Lun_15_14	Europe_PoolSNP	0.00626	0.00642	0.10499	0.388898399
836	PoolSNP_2020.08.22	2R	SE_Lun_15_14	Europe_PoolSNP	0.004894	0.005216	0.265286	0.377284878
837	PoolSNP_2020.08.22	3L	SE_Lun_15_14	Europe_PoolSNP	0.005169	0.00537	0.159248	0.398426034
838	PoolSNP_2020.08.22	3R	SE_Lun_15_14	Europe_PoolSNP	0.004474	0.004515	0.037277	0.437853587
839	PoolSNP_2020.08.22	X	SE_Lun_15_14	Europe_PoolSNP	0.003417	0.003609	0.276396	0.326746964
840	PoolSNP_2020.08.22	2L	SE_Lun_15_15	Europe_PoolSNP	0.005696	0.005906	0.148117	0.397080292
841	PoolSNP_2020.08.22	2R	SE_Lun_15_15	Europe_PoolSNP	0.004642	0.005063	0.361872	0.37597286
842	PoolSNP_2020.08.22	3L	SE_Lun_15_15	Europe_PoolSNP	0.00494	0.005246	0.249959	0.398033326
843	PoolSNP_2020.08.22	3R	SE_Lun_15_15	Europe_PoolSNP	0.00419	0.004376	0.177226	0.438797772
844	PoolSNP_2020.08.22	X	SE_Lun_15_15	Europe_PoolSNP	0.003228	0.003481	0.376409	0.326456621
845	PoolSNP_2020.08.22	2L	SP	Affrica_PoolSNP	0.007442	0.007507	0.111916	0.259889131
846	PoolSNP_2020.08.22	2R	SP	Affrica_PoolSNP	0.006359	0.00642	0.119293	0.250518329
847	PoolSNP_2020.08.22	3L	SP	Affrica_PoolSNP	0.006774	0.006777	0.00422	0.259414476
848	PoolSNP_2020.08.22	3R	SP	Affrica_PoolSNP	0.005766	0.005687	-0.18419	0.26845189
849	PoolSNP_2020.08.22	X	SP	Affrica_PoolSNP	0.00557	0.005932	0.394177	0.217320428
855	PoolSNP_2020.08.22	2L	TR_Yes_14_03	Europe_PoolSNP	0.006374	0.006247	-0.106669	0.392423174
856	PoolSNP_2020.08.22	2R	TR_Yes_14_03	Europe_PoolSNP	0.005226	0.005221	-0.004917	0.395013572
857	PoolSNP_2020.08.22	3L	TR_Yes_14_03	Europe_PoolSNP	0.005273	0.005285	0.012302	0.401844345
858	PoolSNP_2020.08.22	3R	TR_Yes_14_03	Europe_PoolSNP	0.004689	0.004557	-0.150502	0.449161126
859	PoolSNP_2020.08.22	X	TR_Yes_14_03	Europe_PoolSNP	0.003494	0.003548	0.136917	0.307599073
860	PoolSNP_2020.08.22	2L	TR_Yes_14_04	Europe_PoolSNP	0.006335	0.006244	-0.071385	0.404291511
861	PoolSNP_2020.08.22	2R	TR_Yes_14_04	Europe_PoolSNP	0.005076	0.005153	0.075136	0.407684469
862	PoolSNP_2020.08.22	3L	TR_Yes_14_04	Europe_PoolSNP	0.005183	0.005252	0.065908	0.415636064
863	PoolSNP_2020.08.22	3R	TR_Yes_14_04	Europe_PoolSNP	0.004947	0.004818	-0.127675	0.455549943
864	PoolSNP_2020.08.22	X	TR_Yes_14_04	Europe_PoolSNP	0.003449	0.003543	0.198909	0.311141861
865	PoolSNP_2020.08.22	2L	TR_Yes_15_3	Europe_PoolSNP	0.006004	0.006119	0.079192	0.382921037
866	PoolSNP_2020.08.22	2R	TR_Yes_15_3	Europe_PoolSNP	0.0047	0.005046	0.301466	0.3666045
867	PoolSNP_2020.08.22	3L	TR_Yes_15_3	Europe_PoolSNP	0.004773	0.005143	0.320088	0.387053729
868	PoolSNP_2020.08.22	3R	TR_Yes_15_3	Europe_PoolSNP	0.004303	0.0044	0.091446	0.418410234
869	PoolSNP_2020.08.22	X	TR_Yes_15_3	Europe_PoolSNP	0.003289	0.003519	0.355087	0.310528316
870	PoolSNP_2020.08.22	2L	TR_Yes_15_4	Europe_PoolSNP	0.006378	0.006454	0.061809	0.371115906
871	PoolSNP_2020.08.22	2R	TR_Yes_15_4	Europe_PoolSNP	0.004831	0.005073	0.252089	0.35853665
872	PoolSNP_2020.08.22	3L	TR_Yes_15_4	Europe_PoolSNP	0.005182	0.00536	0.179144	0.373606925
873	PoolSNP_2020.08.22	3R	TR_Yes_15_4	Europe_PoolSNP	0.004646	0.004656	0.011021	0.409046166
874	PoolSNP_2020.08.22	X	TR_Yes_15_4	Europe_PoolSNP	0.003488	0.003624	0.29636	0.301669082
875	PoolSNP_2020.08.22	2L	TR_Yes_15_5	Europe_PoolSNP	0.006292	0.006412	0.076258	0.408005396
876	PoolSNP_2020.08.22	2R	TR_Yes_15_5	Europe_PoolSNP	0.004774	0.005061	0.236577	0.391775924
877	PoolSNP_2020.08.22	3L	TR_Yes_15_5	Europe_PoolSNP	0.005132	0.005318	0.145335	0.413504177
878	PoolSNP_2020.08.22	3R	TR_Yes_15_5	Europe_PoolSNP	0.004733	0.004736	0.002573	0.443556963
879	PoolSNP_2020.08.22	X	TR_Yes_15_5	Europe_PoolSNP	0.003358	0.003587	0.320717	0.32885906
880	PoolSNP_2020.08.22	2L	TR_Yes_15_6	Europe_PoolSNP	0.006415	0.006761	0.216237	0.399075313
881	PoolSNP_2020.08.22	2R	TR_Yes_15_6	Europe_PoolSNP	0.004687	0.005052	0.308579	0.380855791
882	PoolSNP_2020.08.22	3L	TR_Yes_15_6	Europe_PoolSNP	0.00523	0.005454	0.171808	0.398983174
883	PoolSNP_2020.08.22	3R	TR_Yes_15_6	Europe_PoolSNP	0.004482	0.004569	0.076724	0.430818194
884	PoolSNP_2020.08.22	X	TR_Yes_15_6	Europe_PoolSNP	0.003288	0.003547	0.373019	0.324116895
885	PoolSNP_2020.08.22	2L	TR_Yes_15_7	Europe_PoolSNP	0.005981	0.006074	0.195595	0.32164276
886	PoolSNP_2020.08.22	2R	TR_Yes_15_7	Europe_PoolSNP	0.005037	0.005159	0.271973	0.319131491
887	PoolSNP_2020.08.22	3L	TR_Yes_15_7	Europe_PoolSNP	0.005086	0.005216	0.316974	0.331920347
888	PoolSNP_2020.08.22	3R	TR_Yes_15_7	Europe_PoolSNP	0.004475	0.004544	0.182476	0.362374546
889	PoolSNP_2020.08.22	X	TR_Yes_15_7	Europe_PoolSNP	0.003246	0.003304	0.527623	0.263019538
890	PoolSNP_2020.08.22	2L	TR_Yes_15_8	Europe_PoolSNP	0.006349	0.006336	-0.007701	0.410520262
891	PoolSNP_2020.08.22	2R	TR_Yes_15_8	Europe_PoolSNP	0.004855	0.005096	0.194932	0.388930129
892	PoolSNP_2020.08.22	3L	TR_Yes_15_8	Europe_PoolSNP	0.005217	0.005351	0.10176	0.410439074
893	PoolSNP_2020.08.22	3R	TR_Yes_15_8	Europe_PoolSNP	0.004641	0.004551	-0.077014	0.443634758
894	PoolSNP_2020.08.22	X	TR_Yes_15_8	Europe_PoolSNP	0.003395	0.003604	0.288163	0.333195002
895	PoolSNP_2020.08.22	2L	TR_Yes_16_39	Europe_PoolSNP	0.006263	0.006213	-0.035536	0.37156307
896	PoolSNP_2020.08.22	2R	TR_Yes_16_39	Europe_PoolSNP	0.004879	0.005039	0.143831	0.363907869
897	PoolSNP_2020.08.22	3L	TR_Yes_16_39	Europe_PoolSNP	0.005217	0.005296	0.0672	0.373970939
898	PoolSNP_2020.08.22	3R	TR_Yes_16_39	Europe_PoolSNP	0.004652	0.004553	-0.092831	0.412531813
899	PoolSNP_2020.08.22	X	TR_Yes_16_39	Europe_PoolSNP	0.003446	0.003576	0.205174	0.31470726
900	PoolSNP_2020.08.22	2L	TR_Yes_16_40	Europe_PoolSNP	0.00586	0.005855	-0.00332	0.36414525
901	PoolSNP_2020.08.22	2R	TR_Yes_16_40	Europe_PoolSNP	0.004891	0.005027	0.122318	0.362190411
902	PoolSNP_2020.08.22	3L	TR_Yes_16_40	Europe_PoolSNP	0.004964	0.00513	0.148348	0.373667593
903	PoolSNP_2020.08.22	3R	TR_Yes_16_40	Europe_PoolSNP	0.004706	0.004634	-0.067762	0.41034962
904	PoolSNP_2020.08.22	X	TR_Yes_16_40	Europe_PoolSNP	0.003423	0.003574	0.245986	0.308876078
905	PoolSNP_2020.08.22	2L	TR_Yes_16_41	Europe_PoolSNP	0.006205	0.006134	-0.047745	0.37846616
906	PoolSNP_2020.08.22	2R	TR_Yes_16_41	Europe_PoolSNP	0.004928	0.005057	0.107869	0.373894618
907	PoolSNP_2020.08.22	3L	TR_Yes_16_41	Europe_PoolSNP	0.00512	0.005228	0.087216	0.381967901
908	PoolSNP_2020.08.22	3R	TR_Yes_16_41	Europe_PoolSNP	0.004762	0.004668	-0.081652	0.418910867
909	PoolSNP_2020.08.22	X	TR_Yes_16_41	Europe_PoolSNP	0.003427	0.003582	0.225844	0.319048898
910	PoolSNP_2020.08.22	2L	TR_Yes_16_42	Europe_PoolSNP	0.006537	0.006525	-0.007697	0.373913998
911	PoolSNP_2020.08.22	2R	TR_Yes_16_42	Europe_PoolSNP	0.004841	0.005024	0.163601	0.369745273
912	PoolSNP_2020.08.22	3L	TR_Yes_16_42	Europe_PoolSNP	0.005478	0.005531	0.042546	0.378490526
913	PoolSNP_2020.08.22	3R	TR_Yes_16_42	Europe_PoolSNP	0.004754	0.004672	-0.074523	0.415341593
914	PoolSNP_2020.08.22	X	TR_Yes_16_42	Europe_PoolSNP	0.003451	0.003577	0.199658	0.310648042
915	PoolSNP_2020.08.22	2L	TR_Yes_16_43	Europe_PoolSNP	0.006542	0.006547	0.003192	0.377390838
916	PoolSNP_2020.08.22	2R	TR_Yes_16_43	Europe_PoolSNP	0.004847	0.00502	0.148119	0.374196351
917	PoolSNP_2020.08.22	3L	TR_Yes_16_43	Europe_PoolSNP	0.005318	0.005365	0.037125	0.383230626
918	PoolSNP_2020.08.22	3R	TR_Yes_16_43	Europe_PoolSNP	0.004771	0.004706	-0.056653	0.423752495
919	PoolSNP_2020.08.22	X	TR_Yes_16_43	Europe_PoolSNP	0.003449	0.003582	0.192092	0.312157
920	PoolSNP_2020.08.22	2L	TR_Yes_16_52	Europe_PoolSNP	0.006371	0.006309	-0.044917	0.367301925
921	PoolSNP_2020.08.22	2R	TR_Yes_16_52	Europe_PoolSNP	0.004963	0.005078	0.106094	0.366576819
922	PoolSNP_2020.08.22	3L	TR_Yes_16_52	Europe_PoolSNP	0.005047	0.005187	0.128023	0.380217526
923	PoolSNP_2020.08.22	3R	TR_Yes_16_52	Europe_PoolSNP	0.004703	0.004587	-0.114003	0.416765478
924	PoolSNP_2020.08.22	X	TR_Yes_16_52	Europe_PoolSNP	0.003513	0.003617	0.178071	0.307449018
925	PoolSNP_2020.08.22	2L	UA_Che_14_28	Europe_PoolSNP	0.006496	0.006559	0.041195	0.381446122
926	PoolSNP_2020.08.22	2R	UA_Che_14_28	Europe_PoolSNP	0.005	0.005114	0.098186	0.383965158
927	PoolSNP_2020.08.22	3L	UA_Che_14_28	Europe_PoolSNP	0.005041	0.005126	0.072802	0.394559631
928	PoolSNP_2020.08.22	3R	UA_Che_14_28	Europe_PoolSNP	0.004134	0.004176	0.043039	0.442694703
929	PoolSNP_2020.08.22	X	UA_Che_14_28	Europe_PoolSNP	0.003264	0.003391	0.215011	0.319680125
930	PoolSNP_2020.08.22	2L	UA_Che_14_29	Europe_PoolSNP	0.006441	0.006467	0.017923	0.385350747
931	PoolSNP_2020.08.22	2R	UA_Che_14_29	Europe_PoolSNP	0.005129	0.005234	0.089843	0.385360861
932	PoolSNP_2020.08.22	3L	UA_Che_14_29	Europe_PoolSNP	0.004982	0.005117	0.119164	0.39343398
933	PoolSNP_2020.08.22	3R	UA_Che_14_29	Europe_PoolSNP	0.004296	0.004298	0.002663	0.437883766
934	PoolSNP_2020.08.22	X	UA_Che_14_29	Europe_PoolSNP	0.003329	0.003455	0.218853	0.315838032
935	PoolSNP_2020.08.22	2L	UA_Che_14_47	Europe_PoolSNP	0.006223	0.00609	-0.096553	0.405217721
936	PoolSNP_2020.08.22	2R	UA_Che_14_47	Europe_PoolSNP	0.004967	0.005012	0.040782	0.413147065
937	PoolSNP_2020.08.22	3L	UA_Che_14_47	Europe_PoolSNP	0.005596	0.005515	-0.066202	0.413663249
938	PoolSNP_2020.08.22	3R	UA_Che_14_47	Europe_PoolSNP	0.004664	0.004494	-0.165231	0.465370694
939	PoolSNP_2020.08.22	X	UA_Che_14_47	Europe_PoolSNP	0.003325	0.003411	0.161047	0.326927803
940	PoolSNP_2020.08.22	2L	UA_Che_14_48	Europe_PoolSNP	0.006717	0.006704	-0.008946	0.404804536
941	PoolSNP_2020.08.22	2R	UA_Che_14_48	Europe_PoolSNP	0.00502	0.005066	0.042531	0.415914684
942	PoolSNP_2020.08.22	3L	UA_Che_14_48	Europe_PoolSNP	0.005041	0.005094	0.04855	0.423906964
943	PoolSNP_2020.08.22	3R	UA_Che_14_48	Europe_PoolSNP	0.004415	0.00432	-0.098835	0.473748341
944	PoolSNP_2020.08.22	X	UA_Che_14_48	Europe_PoolSNP	0.0033795	0.0034655	0.163313	0.316879376
945	PoolSNP_2020.08.22	2L	UA_Cho_15_24	Europe_PoolSNP	0.0062	0.006219	0.013872	0.408849281
946	PoolSNP_2020.08.22	2R	UA_Cho_15_24	Europe_PoolSNP	0.004859	0.005047	0.166503	0.405046846
947	PoolSNP_2020.08.22	3L	UA_Cho_15_24	Europe_PoolSNP	0.005227	0.00532	0.079895	0.422221057
948	PoolSNP_2020.08.22	3R	UA_Cho_15_24	Europe_PoolSNP	0.004323	0.004346	0.023098	0.460201142
949	PoolSNP_2020.08.22	X	UA_Cho_15_24	Europe_PoolSNP	0.003321	0.003507	0.312415	0.338449325
950	PoolSNP_2020.08.22	2L	UA_Cho_15_25	Europe_PoolSNP	0.005744	0.005798	0.039149	0.408687841
951	PoolSNP_2020.08.22	2R	UA_Cho_15_25	Europe_PoolSNP	0.004786	0.005007	0.187535	0.396776458
952	PoolSNP_2020.08.22	3L	UA_Cho_15_25	Europe_PoolSNP	0.004829	0.005062	0.199158	0.419745851
953	PoolSNP_2020.08.22	3R	UA_Cho_15_25	Europe_PoolSNP	0.004307	0.004315	0.007879	0.453947867
954	PoolSNP_2020.08.22	X	UA_Cho_15_25	Europe_PoolSNP	0.003207	0.003437	0.356393	0.339738176
955	PoolSNP_2020.08.22	2L	UA_Cho_15_26	Europe_PoolSNP	0.006321	0.006445	0.088063	0.411375779
956	PoolSNP_2020.08.22	2R	UA_Cho_15_26	Europe_PoolSNP	0.005168	0.00535	0.151642	0.400721763
957	PoolSNP_2020.08.22	3L	UA_Cho_15_26	Europe_PoolSNP	0.005154	0.005264	0.095212	0.423220482
958	PoolSNP_2020.08.22	3R	UA_Cho_15_26	Europe_PoolSNP	0.004207	0.004256	0.050489	0.458811656
959	PoolSNP_2020.08.22	X	UA_Cho_15_26	Europe_PoolSNP	0.003259	0.003477	0.357465	0.336697009
960	PoolSNP_2020.08.22	2L	UA_Cho_15_27	Europe_PoolSNP	0.006	0.006231	0.159564	0.413453862
961	PoolSNP_2020.08.22	2R	UA_Cho_15_27	Europe_PoolSNP	0.004892	0.005124	0.190686	0.406675581
962	PoolSNP_2020.08.22	3L	UA_Cho_15_27	Europe_PoolSNP	0.005018	0.005244	0.187138	0.423153912
963	PoolSNP_2020.08.22	3R	UA_Cho_15_27	Europe_PoolSNP	0.004011	0.004184	0.174665	0.46451991
964	PoolSNP_2020.08.22	X	UA_Cho_15_27	Europe_PoolSNP	0.003166	0.003416	0.38273	0.347715596
965	PoolSNP_2020.08.22	2L	UA_Cho_15_65	Europe_PoolSNP	0.005752	0.005662	-0.064216	0.384282908
966	PoolSNP_2020.08.22	2R	UA_Cho_15_65	Europe_PoolSNP	0.005037	0.005148	0.091318	0.379530017
967	PoolSNP_2020.08.22	3L	UA_Cho_15_65	Europe_PoolSNP	0.005331	0.005291	-0.030435	0.391354576
968	PoolSNP_2020.08.22	3R	UA_Cho_15_65	Europe_PoolSNP	0.004266	0.004198	-0.06629	0.433517527
969	PoolSNP_2020.08.22	X	UA_Cho_15_65	Europe_PoolSNP	0.003291	0.003434	0.213428	0.325930428
970	PoolSNP_2020.08.22	2L	UA_Cho_15_67	Europe_PoolSNP	0.006436	0.006377	-0.03875	0.384123249
971	PoolSNP_2020.08.22	2R	UA_Cho_15_67	Europe_PoolSNP	0.005017	0.005112	0.078773	0.382085539
972	PoolSNP_2020.08.22	3L	UA_Cho_15_67	Europe_PoolSNP	0.005187	0.005202	0.012339	0.390753491
973	PoolSNP_2020.08.22	3R	UA_Cho_15_67	Europe_PoolSNP	0.00412	0.004158	0.038942	0.438140946
974	PoolSNP_2020.08.22	X	UA_Cho_15_67	Europe_PoolSNP	0.003303	0.003448	0.218414	0.326915888
975	PoolSNP_2020.08.22	2L	UA_Cho_15_68	Europe_PoolSNP	0.00606	0.005966	-0.065073	0.379211238
976	PoolSNP_2020.08.22	2R	UA_Cho_15_68	Europe_PoolSNP	0.005018	0.005094	0.063894	0.384807713
977	PoolSNP_2020.08.22	3L	UA_Cho_15_68	Europe_PoolSNP	0.005356	0.005302	-0.04245	0.393047737
978	PoolSNP_2020.08.22	3R	UA_Cho_15_68	Europe_PoolSNP	0.004254	0.004233	-0.020181	0.431760316
979	PoolSNP_2020.08.22	X	UA_Cho_15_68	Europe_PoolSNP	0.003301	0.003436	0.205753	0.323027227
980	PoolSNP_2020.08.22	2L	UA_Cho_15_69	Europe_PoolSNP	0.006154	0.006055	-0.069593	0.377033144
981	PoolSNP_2020.08.22	2R	UA_Cho_15_69	Europe_PoolSNP	0.005067	0.005134	0.05722	0.378805395
982	PoolSNP_2020.08.22	3L	UA_Cho_15_69	Europe_PoolSNP	0.005269	0.005237	-0.026202	0.388174092
983	PoolSNP_2020.08.22	3R	UA_Cho_15_69	Europe_PoolSNP	0.004158	0.004159	0.000971	0.431400122
984	PoolSNP_2020.08.22	X	UA_Cho_15_69	Europe_PoolSNP	0.003306	0.003426	0.195619	0.32250024
985	PoolSNP_2020.08.22	2L	UA_Cho_15_70	Europe_PoolSNP	0.006131	0.006068	-0.043344	0.382304194
986	PoolSNP_2020.08.22	2R	UA_Cho_15_70	Europe_PoolSNP	0.005067	0.005154	0.072677	0.381013089
987	PoolSNP_2020.08.22	3L	UA_Cho_15_70	Europe_PoolSNP	0.005156	0.005171	0.012046	0.392569863
988	PoolSNP_2020.08.22	3R	UA_Cho_15_70	Europe_PoolSNP	0.004439	0.004328	-0.106403	0.432742265
989	PoolSNP_2020.08.22	X	UA_Cho_15_70	Europe_PoolSNP	0.003294	0.003437	0.224135	0.322839448
990	PoolSNP_2020.08.22	2L	UA_Cho_16_54	Europe_PoolSNP	0.006494	0.006491	-0.001693	0.384879911
991	PoolSNP_2020.08.22	2R	UA_Cho_16_54	Europe_PoolSNP	0.005173	0.00532	0.120088	0.379808291
992	PoolSNP_2020.08.22	3L	UA_Cho_16_54	Europe_PoolSNP	0.005152	0.005165	0.010118	0.39353036
993	PoolSNP_2020.08.22	3R	UA_Cho_16_54	Europe_PoolSNP	0.004177	0.004182	0.005195	0.433850295
994	PoolSNP_2020.08.22	X	UA_Cho_16_54	Europe_PoolSNP	0.003275	0.003418	0.222098	0.323541873
995	PoolSNP_2020.08.22	2L	UA_Cho_16_55	Europe_PoolSNP	0.006394	0.006468	0.047523	0.381422351
996	PoolSNP_2020.08.22	2R	UA_Cho_16_55	Europe_PoolSNP	0.005103	0.005286	0.146448	0.382723443
997	PoolSNP_2020.08.22	3L	UA_Cho_16_55	Europe_PoolSNP	0.00486	0.004998	0.115075	0.393817753
998	PoolSNP_2020.08.22	3R	UA_Cho_16_55	Europe_PoolSNP	0.004209	0.004187	-0.02205	0.432293929
999	PoolSNP_2020.08.22	X	UA_Cho_16_55	Europe_PoolSNP	0.003183	0.003357	0.262242	0.328201706
1000	PoolSNP_2020.08.22	2L	UA_Cho_16_62	Europe_PoolSNP	0.006658	0.006765	0.067719	0.381545195
